Date Time,Pressure,Temp A,Temp B,Temp C,Conductivity
08/16/2021,10:34:44,1556.00,23.81,24.12,23.87,20590
08/16/2021,10:34:45,1559.00,23.81,24.12,23.87,20590
08/16/2021,10:34:46,1573.30,23.81,24.12,23.87,20600
08/16/2021,10:34:47,1590.50,23.81,24.12,23.94,20610
08/16/2021,10:34:48,1596.50,23.81,24.12,23.87,20610
08/16/2021,10:34:49,1616.90,23.87,24.12,23.87,20610
08/16/2021,10:34:50,1634.30,23.81,24.12,23.94,20620
08/16/2021,10:34:51,1650.50,23.81,24.12,23.87,20610
08/16/2021,10:34:52,1653.20,23.81,24.12,23.87,20610
08/16/2021,10:34:53,1653.60,23.81,24.12,23.87,20610
08/16/2021,10:34:54,1654.70,23.87,24.12,23.94,20610
08/16/2021,10:34:55,1654.50,23.87,24.12,23.87,20610
08/16/2021,10:34:56,1654.60,23.81,24.12,23.87,20610
08/16/2021,10:34:57,1654.80,23.81,24.12,23.87,20610
08/16/2021,10:34:58,1654.50,23.81,24.19,23.87,20610
08/16/2021,10:34:59,1654.60,23.81,24.12,23.94,20610
08/16/2021,10:35:00,1654.90,23.81,24.12,23.87,20610
08/16/2021,10:35:01,1654.60,23.81,24.12,23.87,20610
08/16/2021,10:35:02,1654.60,23.81,24.12,23.87,20610
08/16/2021,10:35:03,1654.50,23.81,24.12,23.87,20610
08/16/2021,10:35:04,1654.60,23.81,24.12,23.87,20610
08/16/2021,10:35:04,1654.60,23.87,24.12,23.87,20610
08/16/2021,10:35:05,1654.70,23.81,24.12,23.87,20610
08/16/2021,10:35:06,1654.60,23.81,24.12,23.87,20610
08/16/2021,10:35:07,1654.80,23.81,24.12,23.94,20620
08/16/2021,10:35:08,1654.50,23.81,24.12,23.87,20620
08/16/2021,10:35:09,1654.50,23.81,24.12,23.94,20620
08/16/2021,10:35:10,1654.60,23.81,24.12,23.87,20620
08/16/2021,10:35:11,1654.80,23.81,24.12,23.87,20620
08/16/2021,10:35:12,1654.70,23.81,24.12,23.87,20620
08/16/2021,10:35:13,1654.70,23.87,24.12,23.87,20620
08/16/2021,10:35:14,1654.60,23.87,24.12,23.87,20620
08/16/2021,10:35:15,1654.50,23.81,24.12,23.87,20630
08/16/2021,10:35:16,1654.70,23.81,24.12,23.87,20640
08/16/2021,10:35:17,1654.60,23.81,24.12,23.87,20650
08/16/2021,10:35:18,1654.80,23.81,24.12,23.87,20670
08/16/2021,10:35:19,1654.80,23.87,24.12,23.94,20690
08/16/2021,10:35:20,1654.60,23.81,24.12,23.94,20680
08/16/2021,10:35:21,1654.50,23.87,24.12,23.87,20670
08/16/2021,10:35:22,1654.80,23.87,24.12,23.87,20670
08/16/2021,10:35:23,1654.60,23.81,24.12,23.87,20670
08/16/2021,10:35:24,1654.60,23.81,24.12,23.94,20660
08/16/2021,10:35:25,1654.60,23.81,24.12,23.87,20660
08/16/2021,10:35:26,1654.60,23.81,24.12,23.87,20660
08/16/2021,10:35:27,1654.90,23.81,24.12,23.87,20660
08/16/2021,10:35:28,1654.50,23.87,24.12,23.94,20660
08/16/2021,10:35:29,1654.60,23.87,24.12,23.94,20660
08/16/2021,10:35:30,1654.90,23.87,24.12,23.94,20670
08/16/2021,10:35:31,1654.70,23.87,24.12,23.87,20660
08/16/2021,10:35:32,1654.80,23.81,24.12,23.87,20690
08/16/2021,10:35:33,1654.60,23.81,24.06,23.87,20690
08/16/2021,10:35:34,1654.80,23.81,24.12,23.87,20690
08/16/2021,10:35:35,1654.40,23.87,24.12,23.87,20680
08/16/2021,10:35:36,1654.60,23.81,24.12,23.87,20690
08/16/2021,10:35:37,1654.80,23.87,24.12,23.87,20700
08/16/2021,10:35:38,1654.80,23.87,24.12,23.87,20690
08/16/2021,10:35:39,1654.50,23.81,24.12,23.87,20690
08/16/2021,10:35:40,1654.80,23.81,24.12,23.94,20690
08/16/2021,10:35:41,1655.10,23.81,24.12,23.87,20690
08/16/2021,10:35:42,1654.90,23.87,24.12,23.87,20690
08/16/2021,10:35:43,1655.20,23.81,24.12,23.87,20690
08/16/2021,10:35:44,1655.00,23.81,24.12,23.87,20690
08/16/2021,10:35:45,1655.00,23.81,24.12,23.87,20700
08/16/2021,10:35:46,1655.10,23.81,24.12,23.94,20710
08/16/2021,10:35:46,1655.00,23.81,24.19,23.94,20710
08/16/2021,10:35:47,1655.40,23.81,24.12,23.87,20720
08/16/2021,10:35:48,1655.20,23.81,24.12,23.87,20710
08/16/2021,10:35:49,1655.40,23.81,24.12,23.94,20710
08/16/2021,10:35:50,1655.50,23.81,24.12,23.94,20710
08/16/2021,10:35:51,1655.40,23.81,24.12,23.94,20720
08/16/2021,10:35:52,1655.40,23.81,24.12,23.87,20720
08/16/2021,10:35:53,1655.30,23.81,24.12,23.87,20740
08/16/2021,10:35:54,1655.50,23.81,24.12,23.87,20750
08/16/2021,10:35:55,1655.40,23.81,24.12,23.94,20740
08/16/2021,10:35:56,1656.00,23.81,24.12,23.87,20730
08/16/2021,10:35:57,1655.70,23.81,24.12,23.94,20730
08/16/2021,10:35:58,1655.80,23.81,24.12,23.87,20760
08/16/2021,10:35:59,1655.90,23.87,24.12,23.94,20750
08/16/2021,10:36:00,1655.80,23.81,24.06,23.87,20750
08/16/2021,10:36:01,1656.00,23.81,24.12,23.87,20740
08/16/2021,10:36:02,1656.00,23.81,24.12,23.87,20730
08/16/2021,10:36:03,1656.10,23.81,24.12,23.87,20730
08/16/2021,10:36:04,1656.00,23.81,24.12,23.87,20730
08/16/2021,10:36:05,1656.00,23.81,24.06,23.87,20730
08/16/2021,10:36:06,1655.90,23.81,24.12,23.87,20720
08/16/2021,10:36:07,1655.80,23.81,24.12,23.87,20720
08/16/2021,10:36:08,1656.30,23.81,24.12,23.87,20720
08/16/2021,10:36:09,1655.90,23.81,24.12,23.87,20720
08/16/2021,10:36:10,1656.30,23.81,24.12,23.87,20720
08/16/2021,10:36:11,1656.10,23.81,24.12,23.94,20720
08/16/2021,10:36:12,1655.90,23.81,24.12,23.87,20720
08/16/2021,10:36:13,1656.10,23.81,24.12,23.87,20720
08/16/2021,10:36:14,1656.00,23.81,24.12,23.87,20720
08/16/2021,10:36:15,1656.00,23.81,24.12,23.87,20730
08/16/2021,10:36:16,1656.50,23.81,24.12,23.87,20720
08/16/2021,10:36:17,1656.40,23.81,24.12,23.87,20720
08/16/2021,10:36:18,1656.40,23.81,24.12,23.87,20730
08/16/2021,10:36:19,1656.20,23.81,24.12,23.87,20720
08/16/2021,10:36:20,1656.60,23.81,24.12,23.87,20740
08/16/2021,10:36:21,1656.80,23.81,24.12,23.94,20730
08/16/2021,10:36:22,1656.70,23.81,24.12,23.87,20730
08/16/2021,10:36:23,1656.80,23.81,24.12,23.94,20720
08/16/2021,10:36:24,1656.60,23.81,24.12,23.87,20720
08/16/2021,10:36:25,1656.90,23.81,24.12,23.87,20720
08/16/2021,10:36:26,1656.70,23.81,24.12,23.87,20720
08/16/2021,10:36:27,1656.70,23.81,24.12,23.87,20720
08/16/2021,10:36:28,1656.90,23.87,24.12,23.87,20720
08/16/2021,10:36:28,1657.00,23.81,24.12,23.87,20720
08/16/2021,10:36:29,1656.70,23.81,24.12,23.87,20710
08/16/2021,10:36:30,1657.10,23.87,24.12,23.87,20720
08/16/2021,10:36:31,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:32,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:33,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:34,1656.70,23.81,24.12,23.87,20720
08/16/2021,10:36:35,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:36,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:37,1657.00,23.81,24.06,23.87,20720
08/16/2021,10:36:38,1657.10,23.81,24.12,23.87,20720
08/16/2021,10:36:39,1656.80,23.81,24.12,23.87,20720
08/16/2021,10:36:40,1657.10,23.81,24.12,23.87,20730
08/16/2021,10:36:41,1657.00,23.87,24.12,23.87,20730
08/16/2021,10:36:42,1657.00,23.81,24.12,23.87,20720
08/16/2021,10:36:43,1657.10,23.81,24.12,23.87,20720
08/16/2021,10:36:44,1656.90,23.81,24.12,23.87,20720
08/16/2021,10:36:45,1657.60,23.81,24.12,23.94,20720
08/16/2021,10:36:46,1662.50,23.81,24.12,23.87,20720
08/16/2021,10:36:47,1676.40,23.81,24.12,23.87,20710
08/16/2021,10:36:48,1684.10,23.81,24.12,23.87,20710
08/16/2021,10:36:49,1690.60,23.81,24.12,23.94,20710
08/16/2021,10:36:50,1693.30,23.81,24.12,23.87,20720
08/16/2021,10:36:51,1701.90,23.81,24.12,23.87,20720
08/16/2021,10:36:52,1713.50,23.81,24.12,23.87,20720
08/16/2021,10:36:53,1727.50,23.81,24.12,23.87,20710
08/16/2021,10:36:54,1738.20,23.81,24.12,23.87,20720
08/16/2021,10:36:55,1745.70,23.81,24.12,23.94,20710
08/16/2021,10:36:56,1750.30,23.81,24.12,23.87,20720
08/16/2021,10:36:57,1754.10,23.81,24.12,23.94,20720
08/16/2021,10:36:58,1754.00,23.81,24.12,23.87,20720
08/16/2021,10:36:59,1754.10,23.81,24.12,23.87,20720
08/16/2021,10:37:00,1754.00,23.81,24.12,23.87,20720
08/16/2021,10:37:01,1753.90,23.81,24.12,23.87,20730
08/16/2021,10:37:02,1754.10,23.81,24.12,23.87,20730
08/16/2021,10:37:03,1754.10,23.81,24.12,23.87,20730
08/16/2021,10:37:04,1754.10,23.87,24.12,23.94,20730
08/16/2021,10:37:05,1753.90,23.81,24.12,23.87,20730
08/16/2021,10:37:06,1754.00,23.81,24.12,23.87,20730
08/16/2021,10:37:07,1754.20,23.87,24.12,23.87,20730
08/16/2021,10:37:08,1754.00,23.81,24.12,23.94,20740
08/16/2021,10:37:09,1754.10,23.81,24.12,23.87,20740
08/16/2021,10:37:10,1754.30,23.81,24.12,23.94,20740
08/16/2021,10:37:10,1754.10,23.87,24.12,23.87,20750
08/16/2021,10:37:11,1753.90,23.81,24.12,23.87,20740
08/16/2021,10:37:12,1754.20,23.81,24.12,23.87,20750
08/16/2021,10:37:13,1754.00,23.81,24.12,23.87,20750
08/16/2021,10:37:14,1754.00,23.81,24.12,23.87,20750
08/16/2021,10:37:15,1753.90,23.87,24.12,23.87,20750
08/16/2021,10:37:16,1754.00,23.81,24.12,23.87,20750
08/16/2021,10:37:17,1754.10,23.81,24.12,23.87,20760
08/16/2021,10:37:18,1754.10,23.81,24.06,23.87,20770
08/16/2021,10:37:19,1754.10,23.81,24.12,23.87,20770
08/16/2021,10:37:20,1754.10,23.81,24.12,23.94,20780
08/16/2021,10:37:21,1754.10,23.87,24.12,23.94,20780
08/16/2021,10:37:22,1754.00,23.87,24.12,23.94,20780
08/16/2021,10:37:23,1754.00,23.81,24.12,23.87,20790
08/16/2021,10:37:24,1754.00,23.87,24.12,23.87,20790
08/16/2021,10:37:25,1754.30,23.81,24.12,23.87,20790
08/16/2021,10:37:26,1754.20,23.81,24.12,23.87,20790
08/16/2021,10:37:27,1754.10,23.87,24.12,23.87,20790
08/16/2021,10:37:28,1754.00,23.81,24.12,23.87,20790
08/16/2021,10:37:29,1754.10,23.81,24.12,23.87,20790
08/16/2021,10:37:30,1754.30,23.81,24.12,23.87,20790
08/16/2021,10:37:31,1754.10,23.87,24.12,23.87,20790
08/16/2021,10:37:32,1754.00,23.81,24.12,23.94,20800
08/16/2021,10:37:33,1754.20,23.87,24.12,23.87,20790
08/16/2021,10:37:34,1754.00,23.81,24.12,23.87,20790
08/16/2021,10:37:35,1754.20,23.81,24.12,23.87,20790
08/16/2021,10:37:36,1754.30,23.87,24.12,23.87,20780
08/16/2021,10:37:37,1754.30,23.81,24.12,23.87,20780
08/16/2021,10:37:38,1754.30,23.81,24.12,23.94,20780
08/16/2021,10:37:39,1754.20,23.81,24.12,23.87,20780
08/16/2021,10:37:40,1754.40,23.81,24.12,23.94,20780
08/16/2021,10:37:41,1754.40,23.81,24.12,23.87,20780
08/16/2021,10:37:42,1754.30,23.81,24.12,23.87,20780
08/16/2021,10:37:43,1754.40,23.87,24.12,23.94,20780
08/16/2021,10:37:44,1754.20,23.87,24.12,23.87,20780
08/16/2021,10:37:45,1754.20,23.81,24.12,23.94,20780
08/16/2021,10:37:46,1754.00,23.81,24.12,23.94,20780
08/16/2021,10:37:47,1754.20,23.81,24.12,23.94,20780
08/16/2021,10:37:48,1754.30,23.81,24.12,23.94,20770
08/16/2021,10:37:49,1754.50,23.81,24.12,23.87,20780
08/16/2021,10:37:50,1754.30,23.81,24.12,23.87,20780
08/16/2021,10:37:51,1754.50,23.81,24.12,23.87,20780
08/16/2021,10:37:52,1754.50,23.81,24.19,23.94,20780
08/16/2021,10:37:52,1754.60,23.87,24.12,23.87,20780
08/16/2021,10:37:53,1754.40,23.87,24.12,23.87,20780
08/16/2021,10:37:54,1754.50,23.81,24.12,23.94,20780
08/16/2021,10:37:55,1754.20,23.81,24.12,23.87,20780
08/16/2021,10:37:56,1754.30,23.81,24.12,23.87,20780
08/16/2021,10:37:57,1754.20,23.81,24.12,23.87,20780
08/16/2021,10:37:58,1754.40,23.87,24.12,23.87,20780
08/16/2021,10:37:59,1754.30,23.81,24.12,23.87,20780
08/16/2021,10:38:00,1754.40,23.81,24.12,23.87,20780
08/16/2021,10:38:01,1754.40,23.81,24.12,23.87,20780
08/16/2021,10:38:02,1754.40,23.81,24.12,23.87,20780
08/16/2021,10:38:03,1754.50,23.87,24.12,23.94,20780
08/16/2021,10:38:04,1754.60,23.81,24.12,23.87,20790
08/16/2021,10:38:05,1754.40,23.87,24.12,23.87,20790
08/16/2021,10:38:06,1754.40,23.87,24.12,23.94,20790
08/16/2021,10:38:07,1754.40,23.81,24.12,23.87,20790
08/16/2021,10:38:08,1754.30,23.81,24.12,23.87,20790
08/16/2021,10:38:09,1754.40,23.81,24.12,23.87,20790
08/16/2021,10:38:10,1754.50,23.81,24.12,23.94,20790
08/16/2021,10:38:11,1754.50,23.81,24.12,23.87,20790
08/16/2021,10:38:12,1754.40,23.87,24.12,23.87,20790
08/16/2021,10:38:13,1754.50,23.81,24.12,23.87,20790
08/16/2021,10:38:14,1754.40,23.81,24.19,23.87,20790
08/16/2021,10:38:15,1754.30,23.87,24.12,23.87,20800
08/16/2021,10:38:16,1754.50,23.87,24.12,23.87,20800
08/16/2021,10:38:17,1754.30,23.81,24.19,23.87,20790
08/16/2021,10:38:18,1754.30,23.87,24.12,23.94,20800
08/16/2021,10:38:19,1754.20,23.81,24.12,23.87,20800
08/16/2021,10:38:20,1754.50,23.81,24.12,23.87,20800
08/16/2021,10:38:21,1755.10,23.81,24.12,23.87,20800
08/16/2021,10:38:22,1755.20,23.87,24.12,23.87,20840
08/16/2021,10:38:23,1755.00,23.87,24.12,23.94,20850
08/16/2021,10:38:24,1755.20,23.87,24.12,23.87,20850
08/16/2021,10:38:25,1755.10,23.81,24.12,23.94,20870
08/16/2021,10:38:26,1755.20,23.87,24.12,23.94,20860
08/16/2021,10:38:27,1755.20,23.81,24.12,23.94,20850
08/16/2021,10:38:28,1755.10,23.87,24.12,23.87,20850
08/16/2021,10:38:29,1755.10,23.87,24.19,23.87,20840
08/16/2021,10:38:30,1755.10,23.87,24.12,23.94,20840
08/16/2021,10:38:31,1755.30,23.81,24.19,23.87,20830
08/16/2021,10:38:32,1755.20,23.81,24.19,23.87,20830
08/16/2021,10:38:33,1755.10,23.81,24.12,23.87,20830
08/16/2021,10:38:34,1755.30,23.87,24.12,23.94,20830
08/16/2021,10:38:34,1755.00,23.81,24.12,23.94,20830
08/16/2021,10:38:35,1755.10,23.87,24.12,23.87,20820
08/16/2021,10:38:36,1755.10,23.81,24.12,23.87,20820
08/16/2021,10:38:37,1755.20,23.81,24.12,23.87,20820
08/16/2021,10:38:38,1755.10,23.87,24.12,23.94,20820
08/16/2021,10:38:39,1755.10,23.81,24.12,23.87,20820
08/16/2021,10:38:40,1755.10,23.81,24.12,23.87,20820
08/16/2021,10:38:41,1755.10,23.81,24.12,23.87,20810
08/16/2021,10:38:42,1754.80,23.81,24.12,23.87,20810
08/16/2021,10:38:43,1755.30,23.81,24.12,23.87,20820
08/16/2021,10:38:44,1755.30,23.81,24.12,23.87,20810
08/16/2021,10:38:45,1763.40,23.81,24.19,23.87,20810
08/16/2021,10:38:46,1784.10,23.81,24.12,23.87,20810
08/16/2021,10:38:47,1797.30,23.81,24.12,23.87,20800
08/16/2021,10:38:48,1800.10,23.81,24.19,23.94,20800
08/16/2021,10:38:49,1818.00,23.81,24.12,23.94,20790
08/16/2021,10:38:50,1832.50,23.81,24.19,23.94,20800
08/16/2021,10:38:51,1841.40,23.81,24.12,23.87,20800
08/16/2021,10:38:52,1848.00,23.81,24.12,23.87,20790
08/16/2021,10:38:53,1849.10,23.87,24.12,23.87,20810
08/16/2021,10:38:54,1849.30,23.87,24.12,23.87,20810
08/16/2021,10:38:55,1850.00,23.87,24.12,23.87,20800
08/16/2021,10:38:56,1850.00,23.81,24.12,23.87,20810
08/16/2021,10:38:57,1849.80,23.81,24.19,23.87,20800
08/16/2021,10:38:58,1850.10,23.81,24.12,23.87,20810
08/16/2021,10:38:59,1849.90,23.81,24.12,23.87,20800
08/16/2021,10:39:00,1849.90,23.81,24.12,23.94,20810
08/16/2021,10:39:01,1850.00,23.87,24.12,23.87,20800
08/16/2021,10:39:02,1850.10,23.81,24.12,23.87,20800
08/16/2021,10:39:03,1850.00,23.81,24.12,23.87,20810
08/16/2021,10:39:04,1849.90,23.87,24.12,23.94,20830
08/16/2021,10:39:05,1850.20,23.87,24.12,23.87,20820
08/16/2021,10:39:06,1849.60,23.81,24.19,23.94,20820
08/16/2021,10:39:07,1850.00,23.87,24.12,23.87,20810
08/16/2021,10:39:08,1850.00,23.81,24.12,23.87,20820
08/16/2021,10:39:09,1850.40,23.87,24.12,23.87,20820
08/16/2021,10:39:10,1850.30,23.87,24.12,23.87,20810
08/16/2021,10:39:11,1850.20,23.81,24.19,23.87,20820
08/16/2021,10:39:12,1850.00,23.81,24.19,23.87,20820
08/16/2021,10:39:13,1849.90,23.81,24.12,23.87,20820
08/16/2021,10:39:14,1850.10,23.87,24.19,23.87,20820
08/16/2021,10:39:15,1849.80,23.81,24.12,23.87,20810
08/16/2021,10:39:16,1850.00,23.81,24.19,23.87,20820
08/16/2021,10:39:16,1850.10,23.81,24.19,23.87,20810
08/16/2021,10:39:17,1850.00,23.81,24.12,23.87,20820
08/16/2021,10:39:18,1850.00,23.81,24.12,23.87,20820
08/16/2021,10:39:19,1850.10,23.81,24.19,23.87,20820
08/16/2021,10:39:20,1850.00,23.81,24.12,23.87,20820
08/16/2021,10:39:21,1850.30,23.81,24.19,23.94,20820
08/16/2021,10:39:22,1850.10,23.81,24.19,23.94,20820
08/16/2021,10:39:23,1850.80,23.87,24.19,23.87,20820
08/16/2021,10:39:24,1851.00,23.87,24.19,23.94,20820
08/16/2021,10:39:25,1851.20,23.87,24.19,23.94,20820
08/16/2021,10:39:26,1850.80,23.81,24.19,23.87,20820
08/16/2021,10:39:27,1851.30,23.81,24.19,23.94,20820
08/16/2021,10:39:28,1851.30,23.81,24.12,23.87,20830
08/16/2021,10:39:29,1851.20,23.81,24.19,23.87,20830
08/16/2021,10:39:30,1851.00,23.81,24.19,23.87,20840
08/16/2021,10:39:31,1851.20,23.81,24.19,23.87,20840
08/16/2021,10:39:32,1851.40,23.81,24.19,23.87,20840
08/16/2021,10:39:33,1851.20,23.81,24.12,23.87,20840
08/16/2021,10:39:34,1851.30,23.81,24.19,23.87,20840
08/16/2021,10:39:35,1851.30,23.81,24.19,23.87,20840
08/16/2021,10:39:36,1851.70,23.87,24.19,23.87,20840
08/16/2021,10:39:37,1851.40,23.81,24.19,23.87,20840
08/16/2021,10:39:38,1851.40,23.87,24.19,23.87,20840
08/16/2021,10:39:39,1851.50,23.81,24.12,23.87,20840
08/16/2021,10:39:40,1851.50,23.81,24.19,23.87,20840
08/16/2021,10:39:41,1851.30,23.87,24.19,23.87,20850
08/16/2021,10:39:42,1851.40,23.81,24.12,23.94,20840
08/16/2021,10:39:43,1851.50,23.81,24.19,23.94,20850
08/16/2021,10:39:44,1851.50,23.81,24.12,23.87,20840
08/16/2021,10:39:45,1851.30,23.87,24.19,23.87,20840
08/16/2021,10:39:46,1851.40,23.81,24.12,23.94,20850
08/16/2021,10:39:47,1851.30,23.81,24.12,23.94,20840
08/16/2021,10:39:48,1851.60,23.81,24.12,23.87,20850
08/16/2021,10:39:49,1851.20,23.81,24.19,23.87,20840
08/16/2021,10:39:50,1851.30,23.81,24.12,23.87,20840
08/16/2021,10:39:51,1851.40,23.81,24.12,23.87,20840
08/16/2021,10:39:52,1851.50,23.81,24.12,23.94,20850
08/16/2021,10:39:53,1851.50,23.87,24.19,23.87,20840
08/16/2021,10:39:54,1851.40,23.81,24.19,23.94,20840
08/16/2021,10:39:55,1851.50,23.81,24.12,23.87,20840
08/16/2021,10:39:56,1851.40,23.81,24.12,23.87,20840
08/16/2021,10:39:57,1851.70,23.87,24.19,23.87,20840
08/16/2021,10:39:58,1851.80,23.87,24.19,23.87,20840
08/16/2021,10:39:58,1851.60,23.81,24.19,23.87,20840
08/16/2021,10:39:59,1851.60,23.81,24.12,23.87,20840
08/16/2021,10:40:00,1851.80,23.81,24.12,23.87,20840
08/16/2021,10:40:01,1851.60,23.81,24.12,23.87,20850
08/16/2021,10:40:02,1851.70,23.81,24.19,23.87,20840
08/16/2021,10:40:03,1851.60,23.87,24.19,23.87,20840
08/16/2021,10:40:04,1851.50,23.81,24.12,23.94,20840
08/16/2021,10:40:05,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:06,1851.50,23.81,24.12,23.94,20830
08/16/2021,10:40:07,1851.80,23.81,24.12,23.94,20840
08/16/2021,10:40:08,1851.30,23.87,24.19,23.87,20840
08/16/2021,10:40:09,1851.50,23.87,24.12,23.87,20840
08/16/2021,10:40:10,1851.40,23.81,24.19,23.87,20840
08/16/2021,10:40:11,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:12,1851.50,23.87,24.19,23.87,20840
08/16/2021,10:40:13,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:14,1851.70,23.81,24.19,23.94,20840
08/16/2021,10:40:15,1851.50,23.81,24.12,23.94,20840
08/16/2021,10:40:16,1851.70,23.81,24.12,23.94,20840
08/16/2021,10:40:17,1851.60,23.81,24.12,23.87,20840
08/16/2021,10:40:18,1851.40,23.81,24.12,23.87,20840
08/16/2021,10:40:19,1851.30,23.81,24.12,23.87,20850
08/16/2021,10:40:20,1851.50,23.81,24.12,23.94,20840
08/16/2021,10:40:21,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:22,1851.30,23.81,24.12,23.87,20850
08/16/2021,10:40:23,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:24,1851.70,23.81,24.19,23.94,20850
08/16/2021,10:40:25,1851.80,23.87,24.12,23.94,20840
08/16/2021,10:40:26,1851.70,23.87,24.19,23.87,20850
08/16/2021,10:40:27,1851.70,23.87,24.19,23.94,20850
08/16/2021,10:40:28,1851.80,23.81,24.19,23.87,20850
08/16/2021,10:40:29,1851.70,23.81,24.12,23.87,20840
08/16/2021,10:40:30,1851.90,23.81,24.12,23.87,20850
08/16/2021,10:40:31,1852.00,23.81,24.12,23.94,20840
08/16/2021,10:40:32,1851.90,23.81,24.19,23.87,20850
08/16/2021,10:40:33,1851.80,23.81,24.19,23.94,20850
08/16/2021,10:40:34,1851.70,23.81,24.19,23.87,20850
08/16/2021,10:40:35,1851.80,23.81,24.12,23.87,20860
08/16/2021,10:40:36,1851.80,23.81,24.19,23.87,20850
08/16/2021,10:40:37,1852.10,23.87,24.12,23.87,20860
08/16/2021,10:40:38,1851.90,23.81,24.12,23.87,20860
08/16/2021,10:40:39,1852.10,23.81,24.12,23.87,20860
08/16/2021,10:40:40,1852.00,23.81,24.12,23.87,20860
08/16/2021,10:40:41,1851.90,23.81,24.19,23.94,20870
08/16/2021,10:40:41,1852.00,23.87,24.12,23.87,20860
08/16/2021,10:40:42,1852.20,23.81,24.19,23.87,20860
08/16/2021,10:40:43,1852.10,23.87,24.19,23.94,20870
08/16/2021,10:40:44,1852.20,23.81,24.19,23.87,20860
08/16/2021,10:40:45,1853.40,23.81,24.19,23.94,20870
08/16/2021,10:40:46,1855.30,23.87,24.12,23.87,20870
08/16/2021,10:40:47,1860.00,23.81,24.12,23.87,20870
08/16/2021,10:40:48,1860.20,23.81,24.12,23.94,20870
08/16/2021,10:40:49,1882.80,23.81,24.12,23.94,20860
08/16/2021,10:40:50,1909.30,23.87,24.12,23.87,20860
08/16/2021,10:40:51,1915.90,23.81,24.12,23.94,20860
08/16/2021,10:40:52,1918.20,23.81,24.19,23.87,20860
08/16/2021,10:40:53,1937.60,23.81,24.12,23.87,20860
08/16/2021,10:40:54,1948.20,23.87,24.12,23.87,20870
08/16/2021,10:40:55,1948.10,23.81,24.19,23.87,20870
08/16/2021,10:40:56,1948.00,23.81,24.12,23.87,20880
08/16/2021,10:40:57,1948.10,23.87,24.19,23.87,20880
08/16/2021,10:40:58,1948.10,23.81,24.19,23.87,20880
08/16/2021,10:40:59,1948.00,23.81,24.19,23.87,20880
08/16/2021,10:41:00,1948.20,23.87,24.19,23.87,20880
08/16/2021,10:41:01,1947.90,23.87,24.19,23.94,20880
08/16/2021,10:41:02,1948.10,23.87,24.19,23.87,20880
08/16/2021,10:41:03,1948.10,23.87,24.19,23.94,20880
08/16/2021,10:41:04,1948.10,23.81,24.19,23.94,20880
08/16/2021,10:41:05,1948.20,23.81,24.19,23.87,20880
08/16/2021,10:41:06,1948.20,23.87,24.19,23.94,20890
08/16/2021,10:41:07,1948.00,23.87,24.19,23.94,20890
08/16/2021,10:41:08,1948.10,23.87,24.19,23.87,20890
08/16/2021,10:41:09,1948.30,23.87,24.19,23.94,20890
08/16/2021,10:41:10,1948.30,23.81,24.19,23.94,20890
08/16/2021,10:41:11,1948.00,23.87,24.19,23.87,20890
08/16/2021,10:41:12,1948.10,23.81,24.12,23.87,20890
08/16/2021,10:41:13,1948.20,23.81,24.19,23.87,20890
08/16/2021,10:41:14,1948.20,23.87,24.12,23.87,20890
08/16/2021,10:41:15,1948.00,23.87,24.12,23.87,20890
08/16/2021,10:41:16,1948.20,23.87,24.19,23.87,20890
08/16/2021,10:41:17,1948.30,23.87,24.19,23.94,20890
08/16/2021,10:41:18,1948.20,23.87,24.19,23.87,20890
08/16/2021,10:41:19,1948.10,23.87,24.19,23.87,20890
08/16/2021,10:41:20,1947.90,23.87,24.12,23.94,20890
08/16/2021,10:41:21,1948.10,23.87,24.19,23.87,20890
08/16/2021,10:41:22,1948.20,23.87,24.19,23.94,20900
08/16/2021,10:41:23,1948.10,23.87,24.19,23.87,20910
08/16/2021,10:41:23,1948.10,23.87,24.19,23.87,20900
08/16/2021,10:41:24,1948.00,23.87,24.19,23.87,20910
08/16/2021,10:41:25,1948.00,23.81,24.19,23.87,20910
08/16/2021,10:41:26,1948.40,23.87,24.19,23.87,20910
08/16/2021,10:41:27,1948.10,23.81,24.12,23.94,20900
08/16/2021,10:41:28,1947.90,23.87,24.19,23.87,20910
08/16/2021,10:41:29,1947.90,23.87,24.12,23.94,20910
08/16/2021,10:41:30,1948.30,23.81,24.19,23.87,20910
08/16/2021,10:41:31,1948.00,23.87,24.19,23.87,20910
08/16/2021,10:41:32,1948.00,23.87,24.12,23.94,20900
08/16/2021,10:41:33,1948.00,23.87,24.12,23.94,20910
08/16/2021,10:41:34,1948.10,23.81,24.19,23.87,20910
08/16/2021,10:41:35,1948.10,23.81,24.19,23.87,20910
08/16/2021,10:41:36,1948.20,23.81,24.12,23.94,20910
